"","stock[, 1]","Sec_10R","Sec_15R","Sec_20R","Sec_25R","Sec_30R","Sec_35R","Sec_40R","Sec_45R","Sec_50R","Sec_55R","Sec_60R"
"953",20171012,-0.016231686,-0.001877427,0.004632974,-0.001055135,0.005388356,-0.001895033,-0.009599456,0.000154612,-0.009663278,0.00713585,0.006406974
"954",20171013,0.008501533,0.021987335,-0.003373159,0.003674887,0.004237444,-0.003420369,0.002286732,0.006562485,0.002894678,0.001055161,0.001770817
"955",20171016,0.007896184,0.001889285,0.001564486,-0.000180194,0.000366237,-0.001317875,0.002399554,0.004014135,0.004321474,0.005801622,-0.004006655
"956",20171017,-0.001280254,-0.003816011,-0.002891382,0.000302176,-0.00276347,0.011649738,-0.003976324,0.00155954,0.002312168,0.002548672,4.06984e-05
"957",20171018,-0.000152351,-0.014430582,-0.000153,-3.27837e-06,-0.000205508,0.003742596,0.008757013,0.004493327,-0.002330982,-0.001071449,-0.000194557
"958",20171019,-0.013624027,0.001489573,0.005256216,-0.004220104,-0.010105463,0.005819871,-0.002147876,-0.003372102,-0.003564025,0.010101083,-5.32711e-05
"959",20171020,-0.000851906,8.10495e-05,0.009419657,-0.00076803,-0.006555291,0.001390746,0.008541782,0.004277033,0.008388907,0.000914448,-0.000259335
"960",20171023,-0.007394801,-0.002219381,-0.008589289,-0.006678948,-0.00118636,-0.002100412,-0.006912617,0.001189475,-0.011648238,0.000791557,-0.004690275
"961",20171024,0.006169015,0.006614769,0.006124228,0.006789911,-0.006130811,-0.009581627,0.006989462,0.003218588,-0.001217733,0.002182702,-0.006705119
"962",20171025,0.004911428,-0.011983684,-0.008784542,-0.006283719,-0.005064453,-0.00907755,-0.006628735,-0.003433539,-0.007083309,-0.002974199,-0.000405866
"963",20171026,0.002738276,0.010646513,0.000929016,0.007905842,0.002755489,-0.011020248,0.00280469,0.003619396,0.001731524,-0.001295127,-0.007806257
"964",20171027,0.011459248,-0.003718236,-0.002582117,0.029070693,-0.004889285,-0.003844837,0.003798881,0.027602287,0.015261695,0.007972918,0.001192771
"965",20171030,0.019913828,-0.004659602,-0.006196449,0.000634647,-0.006096494,-0.008582055,-0.005355646,0.004062298,-0.004334946,0.001802718,0.00512794
"966",20171031,0.010976761,0.004183789,-0.004894145,0.006633874,0.005868211,0.000218951,-0.001477697,0.00390205,0.000287759,-0.000481502,-0.000604459
"967",20171101,0.000874001,0.019777758,-0.00050239,0.001544462,-0.000601834,0.001087114,0.004216428,-0.000826262,0.00682791,-0.005088156,0.002025239
"968",20171102,0.025117755,0.005554928,0.006406472,-0.002485152,-0.001853579,-0.004404061,0.002431949,0.003083439,-0.006813638,0.00282665,0.009669489
"969",20171103,-0.010189364,-0.012790227,-0.00052294,0.006368081,0.003688308,0.006447844,-0.003886581,0.007383286,0.004014868,0.002069333,-0.001071242
"970",20171106,0.030101621,0.014789973,-0.000496361,0.00443207,-0.008319741,-0.003591015,-0.001215778,0.004817635,-0.004218971,-0.006944759,0.011449275
"971",20171107,0.00267754,0.000374518,0.002923013,-0.003050085,0.00351942,-0.000238544,-0.010620672,0.001023981,0.003829384,0.014189042,0.006090086
"972",20171108,-0.012971498,0.007223951,-0.001709923,0.005959959,0.006891147,0.006420183,-0.000229875,0.002861393,0.002848767,-0.00210708,0.00653446
"973",20171109,0.004820163,-0.017172355,-0.010963887,-0.008693768,-0.000791016,-0.003764262,-0.000777232,-0.010960225,-0.000444815,0.002634123,-0.000584284
"974",20171110,-0.001686986,-0.003174659,0.001935234,-0.001528683,0.005100861,-0.005248656,-0.00096093,-0.000231599,0.005277973,-0.004774988,-0.000479957
"975",20171113,-0.012141322,0.00276689,-0.00555183,0.00622096,0.00362052,-0.000203573,-0.004977794,0.001283792,-0.002314136,0.012012633,0.001882047
"976",20171114,-0.020838865,-0.021329378,-0.004747891,0.001397417,-0.00069716,-0.002878183,-0.003309366,-0.002521767,-0.007097723,0.010739567,-0.001526805
"977",20171115,-0.015113147,-0.005453267,-0.005448214,-0.007389372,-0.009721111,-0.003038706,0.004742939,-0.009313292,-0.002611611,-0.007814545,-0.012061887
"978",20171116,0.001833885,0.009925301,0.00723679,0.008553209,0.026605397,0.006753233,0.002105867,0.012152709,0.005141996,-0.005855235,0.004220108
"979",20171117,-0.003475764,0.002474733,-0.004800912,-0.001000515,-0.010485339,-0.002221668,0.00071181,-0.004848542,-0.005084345,-0.008676248,-0.005065
"980",20171120,-0.007070902,-0.000191972,0.00435153,0.005309867,0.000133306,-0.002346993,0.001983137,0.003257934,0.000849752,0.000823516,-0.003894841
"981",20171121,0.010996378,0.010935146,0.006667156,0.0083129,0.002843435,0.008228102,0.002436448,0.010957433,0.00666485,0.001944179,0.006408547
"982",20171122,0.014718538,0.006440095,0.00121055,0.002068126,-0.001759674,-0.001171164,0.006292931,-0.002102912,0.003629754,0.000228162,-0.003452953
"983",20171124,-0.001209508,0.006987307,0.001131992,0.007625818,0.004804762,0.004056242,-0.001279193,0.007554474,0.005216008,0.002477398,0.00293845
"984",20171127,-0.009130239,-0.009900896,0.001431477,0.003461005,0.000253291,-0.000876256,-0.003102634,-0.011010784,0.000511318,0.004281408,-0.002022309
"985",20171128,0.000245652,0.008813698,0.011388441,0.00641824,0.003124153,0.009185306,0.017447793,0.001028748,0.007910794,0.004621973,-0.00525805
"986",20171129,0.002527778,-0.002347954,0.00802664,-0.008731638,-0.002305792,0.001411843,0.008166391,-0.025895097,-0.008898406,-0.002185833,-0.001149936
"987",20171130,0.002719384,-0.001132501,0.015178043,0.005875339,-0.00101082,0.004972256,-0.001467389,0.010125256,0.001947591,0.001654174,0.002739706
"988",20171201,-0.000477699,0.00107074,-0.011841448,-0.007841215,0.003548696,0.001139951,-0.000767505,-0.002917618,-0.003919502,-0.003253593,0.003521226
"989",20171204,0.001496132,0.010251244,0.008418414,-0.002083815,0.002171606,-0.011384241,0.005800985,-0.017106264,0.001492317,-0.006529495,-0.016191531
"990",20171205,0.004795924,-0.012922975,-0.008691864,-0.000388817,-0.000198782,-0.002999004,-0.006356104,-0.000756815,-0.0043892,-0.004154264,-0.005740769
"991",20171206,-0.02862208,-0.005997655,0.00170922,-0.002648668,0.003411439,-0.001566811,-0.008859047,0.001691134,-0.00188447,0.006905422,0.001873962
"992",20171207,0.004938976,-0.003721696,0.007932714,0.004425704,-0.011181595,-0.003253345,0.003510117,0.003949334,-0.001565194,0.000505339,0.001578814
"993",20171208,0.009262795,0.000247124,0.003819496,0.005178094,-0.000855943,0.010307153,0.010081707,0.004435295,0.001962678,0.002114143,0.004122893
"994",20171211,0.008148454,0.006690479,-0.002715072,0.000134562,0.000212073,0.005207016,0.00553988,0.010581652,0.001932764,0.006945881,0.001391525
"995",20171212,0.011897518,0.004132685,0.002660798,-0.000234896,-0.000420416,0.006136828,0.007100426,-0.001782578,0.005074198,-0.013128708,0.006281089
"996",20171213,0.014495215,0.006041397,0.006241193,0.004426934,0.007759317,0.003321821,-0.001180324,-0.00015993,0.001433848,0.003806983,0.000439725
"997",20171214,-0.001880186,-0.004791083,-0.005148221,0.001110028,-0.00281681,-0.0096908,-0.006420469,-0.000942584,0.001520005,0.001484596,0.000237337
"998",20171215,-0.01372814,0.009287058,0.005235443,0.001871137,0.006575243,0.006054496,-0.000325748,0.009159444,0.007259926,0.001676595,0.00372853
"999",20171218,0.005904473,0.015867627,0.005832494,0.012273977,-0.001015835,0.003785542,0.008997553,0.005119637,0.005180843,-0.015255461,0.001770696
"1000",20171219,0.001107784,-0.002779206,0.000864521,-0.000527116,0.002955338,-0.002332676,-0.001975419,-0.004565508,-0.005838683,-0.016626547,-0.021368262
"1001",20171220,0.003588564,0.009394357,0.002314469,-0.002433582,-0.005222472,-0.005117096,0.002522308,0.000601344,9.52487e-05,-0.005468339,-0.01103358
"1002",20171221,0.015502152,0.013631548,-0.001546337,0.001921311,-0.003706784,8.55464e-05,0.009282021,-0.003259586,0.003344155,-0.00045068,-0.003924025
"1003",20171222,0.004272894,-0.000460274,0.001232419,-0.003091979,0.001770204,-0.004217929,0.000482688,0.002466521,0.001472387,-0.004613422,0.008103684
"1004",20171226,0.009604674,0.001360585,0.000362484,0.00191613,0.003156759,4.08429e-05,-0.003168047,-0.009941139,-0.000162726,-0.005073859,0.005443834
"1005",20171227,0.001392715,0.005653703,0.003231722,0.001425928,0.001846615,0.004324807,-0.000366319,0.002437961,-0.000243345,0.004691534,0.00485606
"1006",20171228,0.000441261,0.01194629,0.000893742,0.001631776,-0.001444861,0.000710937,0.003092932,0.002993367,0.001192689,0.004817904,0.003993138
"1007",20171229,-0.003023745,-0.003675624,-0.002331697,-0.008255507,0.00057995,-0.004918627,-0.002002164,-0.005148618,0.000637447,-0.000305811,0.000527619
"1008",20180102,0.028838886,0.024168921,0.00807835,0.009079947,-0.006757731,0.01181607,0.009418007,0.016471616,0.01424545,-0.008816636,-0.007022835
"1009",20180103,0.019839686,0.007380038,0.005681828,0.008897034,0.001877693,0.008092216,-0.001495589,0.009885947,-0.004384225,-0.016769167,0.001037493
"1010",20180104,0.02111722,0.006933129,0.007916384,0.008369102,0.004065236,0.001302433,0.006828409,0.003663769,0.001969407,-0.006758232,-0.01789535
"1011",20180105,0.003180469,0.008102922,0.009880522,0.011441394,0.004763482,0.010364493,-0.000340849,0.013542978,0.006716108,-0.000312768,0.002345097
"1012",20180108,-0.000461486,0.006032318,0.002808045,0.006897675,0.002004611,-0.00400833,-0.005061968,0.001380877,0.000411107,0.00895786,0.00566316
"1013",20180109,0.004818772,0.00467281,0.008104025,0.002239036,-0.002603206,0.005934143,0.006034725,-0.003639687,-0.007485842,-0.010353517,-0.012054478
"1014",20180110,0.001371479,-0.004805142,0.000376931,0.004521093,-0.004525884,-0.002811181,0.013487149,-0.007260398,-0.004120579,-0.011004959,-0.017449528
"1015",20180111,0.013465704,0.017288621,0.010379149,0.010452741,-0.001244119,0.004087919,0.005459693,0.001284847,0.008156429,-0.003458086,-0.005963531
"1016",20180112,0.018473566,0.010698259,0.008974689,0.010278022,0.002861533,0.008686024,0.011757255,0.008134804,-0.003714733,-0.003707315,-0.007116332
"1017",20180116,-0.016828116,-0.020086954,-0.009653275,-0.00037223,0.004474231,0.00807056,0.0022444,0.002769669,0.002835566,-0.002992082,0.006188377
"1018",20180117,0.004939435,0.007935379,0.005004296,0.005747999,0.010732666,0.0098688,0.006617278,0.019601464,0.000382305,0.006868736,0.005590222
"1019",20180118,-0.005178578,-0.001331659,-0.00751404,-0.005420601,4.39837e-05,0.000280395,-0.001893388,0.008766969,0.012955767,-0.008885739,-0.011200555
"1020",20180119,-0.003526397,0.001001345,0.000540777,0.008752179,0.01005528,0.002298097,0.00410757,0.000158369,-0.000690635,-0.006451821,0.003093857
"1021",20180122,0.015613873,0.001700964,-0.001385739,0.009944696,0.005243349,0.003721019,0.004729517,0.013150145,0.015021306,-0.001434047,0.008901817
"1022",20180123,0.005150721,-0.01279335,0.001151706,0.010065105,-0.004020907,-0.006943762,0.000199711,0.002900226,0.007957886,0.012717276,0.015438935
"1023",20180124,0.03968768,0.011716885,-0.002023131,-0.002249916,0.000720654,0.006558631,0.005213832,-0.011782239,0.005591078,-0.007807897,-0.004617889
"1024",20180125,-0.005131565,-0.002631699,0.002822486,-0.002554224,-0.003532887,0.00987113,-0.00374534,-0.004587858,0.002113179,0.015461025,-0.004259287
"1025",20180126,0.003518137,0.009810964,0.010733521,0.010138097,0.01037002,0.023464994,0.007246582,0.017849687,0.007778549,0.004677199,0.002197466
"1026",20180129,-0.015768516,-0.008467204,-0.005252165,-0.000962726,-0.008045656,-0.003788463,-0.006935308,-0.009025257,-0.008581212,-0.012000508,-0.011468915
"1027",20180130,-0.031127896,-0.008660162,-0.008632488,-0.001292549,-0.005167114,-0.021366828,-0.009696768,-0.012560373,-0.002205872,0.003541121,-0.004648527
"1028",20180131,0.010256874,0.003692015,0.006086411,-0.000942063,-0.002725766,-0.018173495,0.00156261,0.009459514,0.000449342,0.013175725,0.02347194
"1029",20180201,0.006645266,-0.003442179,-0.003212212,-0.011363052,-0.003944701,0.001339508,0.006667191,-0.002612595,0.005387167,-0.014806773,-0.022924064
"1030",20180202,-0.011628751,-0.032388634,-0.020194991,0.000988633,-0.014988177,-0.012954611,-0.024119571,-0.027460986,-0.022003952,-0.003431594,-0.006532188
"1031",20180205,-0.034879892,-0.027646658,-0.045450633,-0.035862196,-0.041122379,-0.046604792,-0.038859974,-0.037160027,-0.038598602,-0.012209513,-0.024883653
"1032",20180206,0.014415826,0.030560206,0.018707183,0.033957973,0.008259384,0.010732001,0.018091297,0.028853638,0.019045091,-0.016536921,-0.000150978
"1033",20180207,-0.049803137,-0.020204052,0.0026256,-0.007208559,-0.002624222,-0.001541309,-0.005726001,-0.018122329,-0.01963843,-0.005776252,-0.007028908
"1034",20180208,-0.032443397,-0.03483789,-0.041615376,-0.039956948,-0.022253224,-0.029032492,-0.032043559,-0.040243448,-0.032718991,-0.00713639,-0.029710135
"1035",20180209,-0.005471147,0.022010886,0.011629913,0.005548761,-0.002252759,0.012652273,0.013727781,0.024128762,0.00771654,0.021234806,0.026702041
"1036",20180212,0.014885083,0.021061445,0.014890949,0.018718135,0.012719461,0.009176681,0.010515758,0.021246205,0.003799402,0.010394515,0.001196262
"1037",20180213,-0.013280843,0.010001294,0.000377132,-0.000795402,0.00329046,0.000194667,0.002414613,0.003779239,-0.008692671,0.001401034,0.006204356
"1038",20180214,0.02976675,0.028782087,0.012961988,0.014434472,-0.003544149,0.011134509,0.023750373,0.017578102,0.012508728,-0.013767585,-0.009052712
"1039",20180215,0.009001731,0.01012634,0.016144939,0.005288502,0.013854151,0.009792484,0.005209164,0.018979035,0.012277211,0.020360574,0.008624427
"1040",20180216,-0.001132266,-0.012874131,-0.000194882,-0.002352527,0.007131481,0.009731144,-0.001895715,-0.002360421,-0.001460759,0.003893819,0.002557852
"1041",20180220,-0.011570115,-0.022834431,-0.011711005,0.002413059,-0.036059518,-0.011623404,-0.014362855,0.002484081,-0.007119603,-0.011441423,-0.011528744
"1042",20180221,0.015753617,-0.008745325,-0.000244744,-0.00058807,-0.012244204,-0.00458512,0.001594075,-0.013013611,0.002330432,-0.011645475,-0.018087853
"1043",20180222,-2.59157e-05,0.01713967,0.007510691,0.003813133,0.006036466,-9.64296e-05,-0.009537181,-0.001476534,-0.000869567,0.002853301,0.012368693
"1044",20180223,0.022097903,0.01270345,0.007012226,0.012024656,0.010674866,0.011790032,0.011150503,0.024509008,0.012179144,0.025106074,0.016753045
"1045",20180226,0.004990231,0.013506143,0.014685838,0.009823262,0.0074787,0.012420588,0.006726329,0.015935437,0.007248381,-0.000807131,0.003989959
"1046",20180227,-0.028733629,-0.017533357,-0.011795617,-0.013134305,-0.016819554,-0.013551192,-0.013668276,-0.009399369,-0.022576937,-0.017510107,-0.019307302
"1047",20180228,-0.022552205,-0.02715795,-0.015931233,-0.003849951,-0.011763079,-0.016030513,-0.013557541,-0.005387937,-0.01074672,-0.004473268,0.000922963
"1048",20180301,-0.001727041,-0.016195319,-0.019164989,-0.019133063,0.002443246,-0.013887764,-0.009526027,-0.016387675,-0.008402738,0.001480826,-0.003210555
"1049",20180302,0.00468332,-0.016489241,-0.001993134,-0.000386695,0.007947657,0.008008988,-2.0966e-05,0.008520459,0.006046828,-0.00010191,-0.004174274
"1050",20180305,-0.001047374,0.011519412,0.012247823,0.009692294,0.00890525,0.010096611,0.004200927,0.009374761,0.005085797,0.018562442,0.01686112
"1051",20180306,0.004896271,0.014350405,0.002996656,0.00440389,-0.000780095,-0.004631853,0.002682285,0.001570758,-0.000247226,-0.014469927,0.002740443
"1052",20180307,-0.019379776,-0.010062716,-0.001028052,-0.001225697,-0.005385367,0.004352088,-0.003661036,0.00556403,0.003009679,-0.005050175,0.004484729
"1053",20180308,0.007600022,-0.010141713,0.004518855,0.00437691,0.013929569,0.009195025,0.000633293,0.000930416,0.007395129,0.005632522,0.00492997
"1054",20180309,0.027949773,0.015678218,0.020372781,0.011201298,0.003924473,0.009882968,0.01633626,0.018983017,0.012050848,0.003003645,0.006877749
"1055",20180312,-0.003411903,0.001187711,-0.012331731,0.005497085,-0.004090402,-0.00203691,-0.001145499,0.00682266,-0.003084604,0.000896705,0.004099989
"1056",20180313,-0.013797579,-0.007458072,-0.007086239,-0.005936104,-0.001112904,0.001667624,-0.009957592,-0.009578189,-0.013157117,-0.000878671,0.001267751
"1057",20180314,0.005421265,-0.002818612,-0.010593345,0.000300859,-0.010329533,-0.006521897,-0.006999541,-0.001053277,0.004664903,0.012293026,0.001846371
"1058",20180315,-0.001034441,-0.004956526,0.003152317,0.000925442,-0.005130915,-0.001762857,0.004430809,0.002281581,-0.000759551,-0.006567615,-0.003070006
"1059",20180316,0.007518191,0.003341524,0.004430632,-0.002894207,0.002019303,0.003093689,0.001973903,-0.001154177,0.001989493,0.009021191,0.006870618
"1060",20180319,-0.008526943,-0.024439965,-0.008611,-0.016733714,-0.009646898,-0.016776388,-0.00595677,-0.013873177,-0.020869578,-0.007889724,-0.009420124
"1061",20180320,0.026710072,0.002916465,0.003359347,0.012499144,-0.001588825,0.002455398,0.000827821,0.00131989,-0.005761674,-0.003473908,-0.000312029
"1062",20180321,0.031558647,0.022978789,0.001737252,1.87403e-05,-0.010834623,-0.003528558,-4.29489e-05,-0.007651616,-0.003503233,-0.004097262,-0.007884052
"1063",20180322,-0.041458392,-0.034709319,-0.034921892,-0.019457175,-0.007969614,-0.028613958,-0.031259654,-0.024586388,-0.018446718,0.004752762,-0.003745978
"1064",20180323,0.001863473,-0.013507835,-0.011978112,-0.02319,-0.013677198,-0.013339573,-0.021680738,-0.025443687,-0.021284553,-0.01386453,-0.015380026
"1065",20180326,0.038454017,0.018131393,0.021683185,0.028782793,0.011295332,0.016263485,0.025358093,0.045995736,0.016016076,0.012138185,0.011895036
"1066",20180327,-0.023629866,-0.013555774,-0.012362718,-0.017792841,0.001142414,-0.004946642,-0.017374925,-0.030153331,-0.01291015,0.012498299,0.003104788
"1067",20180328,-0.003390269,-0.008437531,-0.00356655,-0.013292315,0.019471816,0.009033005,0.000325091,-0.01095168,-0.000125892,-0.002412695,0.021167628
"1068",20180329,0.013239782,0.017421874,0.014000293,0.010414411,0.004862555,0.000503912,0.009025487,0.020990382,0.015781748,0.003006644,-0.004238186
"1069",20180402,-0.023414464,-0.016524833,-0.017982566,-0.031979369,-0.023964936,-0.017276376,-0.012988512,-0.025075836,-0.017929874,-0.008185226,-0.01247667
"1070",20180403,0.010280493,0.011949082,0.011999811,0.015677239,0.014230347,0.01511684,0.006508311,0.014082578,0.014386412,0.002060857,0.006527351
"1071",20180404,0.001336753,-0.000512523,0.00087347,0.011411082,0.011085034,0.01413867,0.006361949,0.014774587,-0.003286495,0.003421281,0.012609891
"1072",20180405,0.008449386,0.016571489,0.011347513,0.013895827,0.004066939,-0.00012431,0.008582832,-0.001149863,0.007606899,0.008160594,-0.0017281
"1073",20180406,-0.009836745,-0.019728118,-0.026304166,-0.022922728,-0.010390978,-0.016871704,-0.017480503,-0.0245594,-0.009053668,-0.008511312,-0.007429439
"1074",20180409,0.01410604,-0.00155355,-0.002939036,-0.000829694,-0.001375416,0.011494632,0.009027241,0.010326463,0.007009506,0.001030989,-0.001374569
"1075",20180410,0.03099445,0.035728465,0.015673294,0.016352331,0.000811577,0.015696463,0.012312725,0.021017393,0.020094274,-0.006947507,-0.005078417
"1076",20180411,0.029075258,-0.002569683,-0.006406226,-0.002986348,-0.005631993,-0.008678442,-0.006674033,-0.005572983,-0.004018203,-0.004236043,-0.00049554
"1077",20180412,0.010110508,0.00876682,0.015770799,0.005855299,-0.004504204,0.001280196,0.014727261,0.014021188,-0.0007302,-0.013634168,-0.014916855
"1078",20180413,-0.006840695,0.010335067,-0.002080997,-0.006799274,0.00735082,6.51302e-05,-0.010444287,-0.008564792,0.000604473,0.006016627,0.006099085
"1079",20180416,-0.008353159,0.00107233,0.008750222,0.004951931,0.004721399,0.007525236,-0.001745412,0.006275392,0.003232724,0.01465751,0.003217613
"1080",20180417,0.015562871,0.011724482,0.010107448,0.01728537,0.005488443,0.005300637,0.001431932,0.011696865,0.011176855,0.010719513,0.013729713
"1081",20180418,0.022031657,0.024961708,0.009002873,0.008130206,-0.006722111,-0.004105173,-0.005787665,-0.003193092,-0.004631392,-0.002303018,-0.001345086
"1082",20180419,0.017358665,-0.008600527,-0.000371372,-0.000343581,-0.032613141,-0.008863077,0.01433727,-0.025188029,0.000882969,0.000782769,-0.017925844
"1083",20180420,-0.003871731,-0.005830061,-0.003181104,-0.008010143,-0.014903127,-0.004333843,0.000604904,-0.017227256,-0.005390342,-0.010142733,-0.008765449
"1084",20180423,-0.005248185,-0.007178452,5.71349e-05,-0.001159334,-0.005280227,0.004595955,-0.001706335,-0.00372511,-0.000120841,0.000658664,0.001370187
"1085",20180424,-0.005877289,-0.007911165,-0.027012686,-0.014687319,-0.006130058,-0.004542479,-0.004841097,-0.010327163,-0.008134638,0.00604256,0.004276868
"1086",20180425,-0.003769158,-0.002090123,-6.01579e-05,0.001898496,-0.001266744,-0.004547922,-0.002053549,-0.003925622,-0.000853878,-0.000272306,-0.002846461
"1087",20180426,0.011693469,0.012567675,-0.002184221,0.023597557,0.004954733,0.011807411,0.000716245,0.014267096,0.009271408,0.009910616,0.012747707
"1088",20180427,0.007250892,-0.012674748,-0.003055618,0.007570949,-0.00194049,0.005341205,0.002634003,-0.001466533,0.005727987,0.008992407,0.018279032
"1089",20180430,0.001813837,-0.004958796,-0.012179447,-0.00095032,0.000588002,-0.014653175,-0.002536566,-0.001814403,-0.008134644,-0.002180913,-0.006524973
"1090",20180501,-0.006164149,-0.005871044,-0.006602119,0.002877723,-0.013533965,-0.001065554,-0.001509512,0.010005433,0.003577484,-0.002314487,0.009551103
"1091",20180502,-7.09125e-05,0.010078195,-0.006669933,-0.006515293,-0.017995863,-0.013608214,-0.004063398,-0.004418002,-0.004239434,0.00300907,-0.002835352
"1092",20180503,-0.000981358,0.007062338,0.003228843,-0.003971497,0.003773861,-0.002828381,-0.004107163,0.005048883,-0.005942291,-0.001102242,-0.003255622
"1093",20180504,0.010351025,0.006560488,0.011438275,0.011175655,0.013103669,0.006109685,-0.002639218,0.017961773,0.010982523,0.002258258,0.010604166
"1094",20180507,-0.000198644,0.001369193,0.008222824,0.004983799,-0.008305034,0.000645449,0.00251826,0.006305123,0.002962204,-0.004990608,0.000337491
"1095",20180508,-0.005022329,-0.005603628,0.006758601,-0.002509023,-0.002664008,-0.002877039,0.003205732,0.00605133,-0.005018845,-0.022520534,-0.006314559
"1096",20180509,0.032395921,0.021316926,0.012413414,0.011297452,-0.003733948,0.004432483,0.01684162,0.008991267,0.002705257,-0.009195146,0.006683047
"1097",20180510,0.013732095,0.019216246,0.006173076,0.002108795,0.00185624,0.006144763,0.007778161,0.011836803,0.011846539,0.014734345,0.010264368
"1098",20180511,-0.003710492,0.006693049,0.001575386,0.002167617,-0.000656354,0.012728575,0.005170212,-0.00242072,0.00460972,0.003022744,-0.004094714
"1099",20180514,0.023933716,0.011943627,-0.001583744,-0.000750761,0.00197418,0.00706085,0.001520323,-0.000115322,0.003008883,-0.005019003,-0.007682837
"1100",20180515,-0.006990436,-0.006519837,-0.004121262,-0.010929317,-0.007061262,-0.013367858,-0.003494783,-0.009936845,-0.008882747,-0.00604495,-0.017085981
"1101",20180516,0.007788365,0.014358965,0.003335109,0.006077558,0.006710207,0.005004102,-0.000515085,0.006246692,0.002310003,-0.01038083,-0.005688098
"1102",20180517,-0.01232529,-0.001265048,0.003712821,-0.002020972,0.001332425,-0.002572683,-0.007049728,-0.009804576,-0.005242825,-0.009642263,-0.007655435
"1103",20180518,0.014429462,-0.00939319,0.005988178,-0.003524849,-0.004075578,0.003658359,-0.006712956,-0.005856933,-0.002001685,-0.005209355,0.001321721
"1104",20180521,0.01049581,0.008178528,0.016670114,0.00631043,0.006327681,0.001519549,0.004013482,0.01253534,0.008580883,0.011629241,0.009888353
"1105",20180522,-0.006578362,-0.005695287,-0.011652041,-0.005915426,-0.002258918,-0.001866234,0.007127736,-0.000397527,0.000276462,0.001193456,0.000507541
"1106",20180523,-0.03690472,-0.006718484,-0.000922162,0.006521169,0.002677182,0.001264035,-0.010287844,0.006372436,-0.002573059,0.007483727,0.010655346
"1107",20180524,-0.023310993,-0.00550752,0.005887833,-0.001175739,-0.000982306,-0.00391672,-0.007709339,-0.002696291,-0.004389438,0.006270366,-0.003254762
"1108",20180525,-0.028366004,-0.017523752,-0.002137889,-0.00171373,-0.002746069,-0.003555216,-0.004464317,0.001835138,-0.001380251,0.004488611,0.005117931
"1109",20180529,-0.005160858,-0.021217137,-0.017316162,-0.00836847,-0.004619652,-0.011563656,-0.029515108,-0.011738573,-0.007902497,0.004292381,0.004656509
"1110",20180530,0.032983334,0.011135213,0.013323721,0.008876509,0.014762628,0.01512568,0.020954281,0.006743859,0.00081101,0.007966626,0.013908793
"1111",20180531,0.005701696,-4.80249e-05,-0.01430281,0.002523165,-0.013499083,-0.007885065,-0.004659397,-0.001290364,0.005193828,0.001897011,-0.004172943
"1112",20180601,0.006277047,0.020817424,0.012283786,0.010300994,0.000352579,0.009597839,0.007260801,0.017059328,0.010949539,-0.014179818,0.002676046
"1113",20180604,-0.004868962,0.000695069,-0.002726355,0.015208576,0.014158062,0.00649509,0.001709106,0.010201576,0.008650801,-0.010066863,0.008792884
"1114",20180605,0.001575696,0.010757763,0.000222135,0.004044824,-0.006916413,-0.004874811,-0.005448787,0.001996375,0.001151611,-0.005920297,-0.006732173
"1115",20180606,-0.000312015,0.028421664,0.009466763,0.010820566,0.000783255,0.008862507,0.01732325,0.006835076,0.006376023,-0.01935887,0.003223449
"1116",20180607,0.012184327,-0.014721928,0.001071285,0.001420136,0.003419222,-0.001855484,-0.000116337,-0.008162351,-0.003977628,0.006003825,-0.000358043
"1117",20180608,-0.016959135,-0.00091411,0.004363338,-9.24512e-05,0.009869949,0.004149119,-0.000944721,-0.002881518,-0.002652096,0.000196014,0.005656091
"1118",20180611,0.008746249,-0.000249699,0.001821689,0.004404679,0.006925958,-0.000842312,-0.000348649,-0.002585204,0.003545021,-0.005939985,-0.001426799
"1119",20180612,-0.003275011,-0.004323217,-0.001269185,-0.000265713,0.002374317,-0.001797855,-0.002817297,0.006076956,0.003366749,0.013945361,0.003705813
"1120",20180613,-0.014008417,-0.00661548,-0.008206791,0.000414705,-0.00231684,-0.002091689,-0.002834175,-0.002586,-0.00760551,-0.001174486,-0.023498868
"1121",20180614,-0.013858483,-0.004129467,-0.005428608,0.003907623,-0.006117282,0.004409054,-0.007844517,-0.000328426,0.01188061,0.013577623,0.008094492
"1122",20180615,-0.027938346,-0.021857247,-0.00372673,0.000499432,0.011974973,0.000776745,-0.007030254,-0.003184629,0.014027118,0.008245919,-0.000903265
"1123",20180618,0.010767906,-0.000616434,-0.004776201,0.003275174,-0.016173111,-0.008937828,0.002445552,-0.003372425,-0.004766445,0.002537482,-0.00205737
"1124",20180619,-0.016959052,-0.023699069,-0.023542954,-0.003878073,0.004258643,9.30758e-05,-0.007041135,-0.009810118,0.001356537,0.012127325,0.001143759
"1125",20180620,0.007766005,-0.001320579,-0.001587714,-0.001392935,-7.63794e-05,-0.000323162,0.003100516,0.004257384,0.004412209,0.000244677,0.012367623
"1126",20180621,-0.027623194,-0.006848775,-0.011604876,-0.010395798,0.001654564,-0.003746887,-0.006384994,-0.009938044,-0.007474031,0.00315014,0.006724138
"1127",20180622,0.03258016,0.016313981,0.004455546,-0.00626205,0.010786636,0.004596966,0.001610629,0.000229182,0.006972103,0.006219814,0.00950846
