"","Date","Sec_10","Sec_15","Sec_20","Sec_25","Sec_30","Sec_35","Sec_40","Sec_45","Sec_50","Sec_55","Sec_60"
"566",20180402,12566844261090,686308162640,1711031662220,2777589904080,1211071576570,2380474433700,3049589391747.9,4955383611720,2797329879370,255724187780,352195996110
"567",20180403,12696037616950,694508915142.2,1731563718130,2804961121400,1228305545060,2416459684470,3069996864137.4,5023372517110,2834935774130,256251198710,354484825970
"568",20180404,12713009077950,694152962960,1733076187040,2824910787890,1241921353640,2450625210018,3089530099754.6,5096532720470,2830887620620,257127905990,358940910400
"569",20180405,12820426198060,705656111490,1752742292240,2859641973765,1246972171800,2450320571630,3116540785657.4,5093379952260,2850627849650,259226222330,358312978290
"570",20180406,12694314936020,691734844657.5,1706637868650,2791601238015,1234014911410,2408979488265,3063037724897.4,4966849219320,2820808406690,257019867140,355655201580
"571",20180409,12873381449930,690660199795,1701621997700,2797675772005,1232317627190,2436669820360,3090279590716.4,5018820041380,2841053570620,257284851890,355147074950
"572",20180410,13272384824860,715336428580,1728292020090,2854795396300,1233317748400,2474916919086.8,3128134553888.2,5124326202090,2896667981640,255497363590,353359374780
"573",20180411,13658282832030,713498240570,1717220190200,2842626831987.7,1226371710860,2453438497450,3109696694945.4,5095933979860,2882396123570,254415065840,353187531720
"574",20180412,13796375011850,719753351520,1744302124480,2858007815997.7,1220847882480,2456579379270,3154600578437.4,5167249866410,2884939000260,250946327970,347937166050
"575",20180413,13701998212200,727192050770,1740672236640,2830663210940,1229822115740,2456739376658,3122669325990,5122558749960,2885331028370,252456178310,350049840970
"576",20180416,13587543236520,727971840850,1755903504760,2849161202400,1235628596750,2475226919668,3116206127660,5154758358540,2896541595460,256156557340,351178733060
"577",20180417,13799004424640,736506933880,1773651208150,2900110734190,1242410274050,2488347199275,3120425610270,5216619928780,2937514513740,258902430960,355990418515
"578",20180418,14103019363090,754891404832.5,1789619164650,2928912948150,1234058654480,2478132102855,3103693962397.1,5200634181370,2924922480920,258306174050,355514193010
"579",20180419,14347828952570,748398940675,1788954550990,2921435607830,1193812125270,2456168227520,3146459931160.1,5071259306890,2932638493350,258508368020,349151230910
"580",20180420,14292278016590,744035729020,1783263701190,2893259046260,1176020591270,2445523579280,3148200935370,4984397208070,2913725028760,255886386730,346095511540
"581",20180423,14217269490040,738694704427.5,1783365587760,2880271695050,1169810935230,2456763096110,3141939832943,4965560621470,2911490652120,256054929860,346573349890
"582",20180424,14133710489250,732850768810,1735192093650,2837324599990,1162639926590,2445603300760,3127120263882.4,4911760899200,2873327618790,257602157060,348050236260
"583",20180425,14080438293030,731319020180,1735087708100,2834323038980,1161167159360,2434480888800,3119758258838.4,4891310427960,2871596806010,257532010490,347055293960
"584",20180426,14245087460690,740510000230,1731297893250,2899282462010,1166920432160,2463225805580,3122026015030.4,4962251818230,2901497986100,260084311450,351483824130
"585",20180427,14348377050500,731124222430,1726007707800,2925824348670,1164656034360,2476382399610,3130632997171.9,4952866509690,2912552874420,262423095560,357879401960
"586",20180430,14374402669940,727498726790,1704985888320,2927451786860,1165340854570,2440095534310,3123063180828.7,4944609666840,2887345524830,261850773640,355551724328.1
"587",20180501,14285796705890,723227549750,1693729368700,2938976874130,1149569172070,2437495479700,3118412299917.5,4993433712910,2903377013190,261244723470,358933689898.1
"588",20180502,14284783665090,730516377970,1682432306990,2928272798430,1128881682490,2404325519250,3105737474143.3,4968108002320,2888090943650,262030827000,357920626150
"589",20180503,14270765175820,735675531890,1687864616890,2922781044225,1133141925040,2397525170690,3092178711021.5,4994803683760,2872822886070,261742005490,356749656050
"590",20180504,14418482216870,740501922480,1707170876520,2967763045630,1147990241690,2412173294915,3084628733671.2,5083593891740,2908996287330,262333086590,360529570680.3
"591",20180507,14415618078240,741515812205,1721208642290,2999258170570,1138456143660,2413730228460,3091661671990,5115900064110,2918825930910,261023885110,360649400100
"592",20180508,14343218095640,737360633245,1732841605470,2990790347940,1135423287660,2406785833640,3100283998120,5147568296610,2905717010830,255145487870,358376033565.9
"593",20180509,14807879861490,753078895295,1754352085470,3015590946050,1131183676630,2417453871670,3152097821803.3,5194574791180,2922650090490,252799387770,360768484850
"594",20180510,15011223068400,767550244220,1765181834480,3021299021720,1133283424610,2432308552950,3176810303123.1,5257568087700,2957965364720,256524221150,364464745114.1
"595",20180511,14955524049150,772687495933.1,1767962676950,3022729018360,1132539589460,2463268374360,3191569448694,5245080479880,2970076015380,257299628140,362974696200
"596",20180514,15313465314970,781916187415.8,1765162676350,3032287443580,1134775426760,2480661142750,3196302365164,5244023369880,2978536469030,256008240600,360192353640
"597",20180515,15206417520470,776818221120.8,1757887978240,2997990383110,1126762480490,2447500017910,3184341462201.6,5191633059240,2948171596210,254460683620,354045478065.9
"598",20180516,15324850649780,787972526804.4,1763750725670,3017049700320,1134323289860,2459747556610,3183245519454.1,5223522226980,2954998273320,251819170400,352034616359.1
"599",20180517,15135967418100,786975703513.3,1770299216970,3005686684350,1135834691290,2453419406290,3160750796887.3,5174840493110,2940375159820,249391063730,349352008190
"600",20180518,15354371283360,779583491070,1780900084340,2993812356000,1131205508340,2462394895010,3140044824019.1,5146982341310,2930975158510,248091897210,349811760760
"601",20180521,15515527849040,785959336280,1810587892510,3017288857920,1138363415950,2466136625390,3152099652452.8,5210845208360,2957545639730,250977017600,353258219250
"602",20180522,15413461098740,781483072360,1789490849000,2998451682780,1135791945880,2461534236630,3175813012900,5208064055720,2954821962060,251276547700,353436521878.1
"603",20180523,14844631632890,776232691115,1787840648530,3017028731550,1138832668280,2464645701750,3143400771080,5241188293380,2951655075500,253157032840,357197660944
"604",20180524,14498588533760,771957574124.2,1798367155430,3015650083250,1137713985560,2454992374190,3120000320584,5227874176360,2940195705240,254744420090,356040958491
"605",20180525,14087321516130,758429980744.2,1794522445800,3016609449600,1134589744140,2446264346038.9,3106360310210,5236589790380,2935408055860,255887868570,357855951450
"606",20180529,14014618845400,742338267744.2,1763448205170,2991909698420,1129348334070,2417976587110,3015074854767.3,5175975037940,2909824310470,256986236880,359520172970
"607",20180530,14476867701910,750604362210,1786943897810,3011758039980,1146020483910,2454550126600,3078247396317.7,5211267660530,2914494293760,259033550160,364513923160
"608",20180531,14559410395070,750568314390,1761385578740,3016585798355,1130550258040,2435195838587.1,3064416266452.6,5205226326390,2933694884520,259524939640,362988053480
"609",20180601,14650800501970,766193213200,1783022061610,3060039253590,1130948866290,2458568454860,3086985575280,5293762692680,2973714226610,255844923340,363962354660
"610",20180604,14579466312970,766725770430,1778160910010,3113597076350,1146960910330,2474537079085,3092648147110,5348326337650,3002965545320,253269367520,367164174140
"611",20180605,14602439114230,774974024305,1778555901720,3124566033440,1139028055230,2462474178805,3076105664620,5359373076130,3006095074790,251769937600,364703533133.7
"612",20180606,14597882940210,797000075220.2,1795393069160,3155355474450,1139920204860,2484297872290,3127799973520.3,5395504525310,3021756260400,246895956130,365876666060
"613",20180607,14775748312870,785266697380,1797316446230,3144140745630,1143817845420,2479688296310,3127302869578,5349986838610,3006771473330,248378276300,365747128280
"614",20180608,14525164404310,784548877570,1805158746020,3148631610510,1155107269460,2489976818870,3124995303738.2,5336126168670,2998793940690,248426961840,367802315340
"615",20180611,14652205104920,784352976520,1808447183840,3161098445755,1163107493550,2487879481670,3123638737767.5,5322055763710,3011220607180,246951309420,367286957860
"616",20180612,14604218968780,780962048170,1806151929030,3173816993990,1165869079730,2483406635630,3114405237783.8,5355134086550,3023286803710,250395134580,368641110600
"617",20180613,14399636981180,775795609480,1791329218230,3168633621930,1163167947420,2478212120290,3105688665952.1,5341843616290,3001736120141.2,250101049050,360000289177
"618",20180614,14200079854380,772591987410,1781604794500,3196374161147.5,1156052521240,2489138692480,3081235302525,5340526178070,3038741344510,253496826770,362885743150
"619",20180615,13803353114540,755705253619.4,1774965233710,3189818156550,1169896218530,2491072118570,3059479982456.4,5323486093900,3075775595850.2,255587141080,362568889460
"620",20180618,13951986316990,755239411567.5,1766487642190,3199747507400,1150975356690,2468807343420,3066947578060.8,5306515838250,3070429370160.2,256235688920,361820899047
"621",20180619,13715373849910,737340940835,1724899304120,3174347996350,1155876950030,2469037129850,3044669307308.5,5253879082630,3072154703120.2,259343142350,362233532632.5
"622",20180620,13821887518180,736367223565,1722160658050,3174533558230,1155788664800,2468239230840,3053617431006.6,5277517565450,3084532423550,259406597710,366699716530
"623",20180621,13440082830980,731324010420,1702175196220,3135528806660,1157700990950,2458991018250,3033599351005.2,5226107345450,3060279330156.4,260223764800,369167898357
"624",20180622,13877962874580,743254816750,1709759315900,3119147759750,1170188690250,2470294916060,3038818914420,5226272400290,3078038692280,261842308200,372673697840
"625",20180625,13564703847730,729228692053.7,1686553467280,3035082423210,1175445733580,2447046202110,2995988062701.9,5084933675080,3018746537110,265739713940,373022962714
"626",20180626,13832005549520,741103341110,1696192968420,3056452489440,1172493826520,2439120794070,3004246158600,5107224988850,3041066085909.8,265146730700,375280665740
"627",20180627,13984964398750,739479955500,1683102179750,3001681858120,1172158318350,2419793094050,2961482681119.1,5028010808970,3000581829833.4,267002839100,374258543269.3
"628",20180628,14125267805240,747891942230,1685909334500,3040924234650,1177756342020,2425383664150,2987961578089.1,5085248278630,3040112702450,266575415800,377915443139.4
"629",20180629,14262969776780,747683895740,1689650106110,3039517524480,1181690381190,2440914136630,2985884042035.8,5106531941050,3028767818654,266663233170,378400548999.4
"630",20180702,14004894221840,735503045182.5,1692876692680,3036916587110,1175285335730,2441631799096,2972915733311.9,5142654840470,3048219833074,269136098930,376644997890
"631",20180703,14079233376680,734941434362.5,1685427276820,3010911776790,1179982367530,2454519297035,2964069967416.7,5090405922810,3013688881714,269534715860,379290228050
"632",20180705,13506956357350,740004488608.3,1691626033730,3025011307217.5,1191402728860,2482359583830,2982308084090,5146208959980,3055293655854,271039512090,385062134030
"633",20180706,13707008858860,748912788670,1699842102930,3052543914797.5,1193962376650,2505268365620,2991329766776.6,5209570406360,3095248023550,273131203500,386760616890
"634",20180709,13975547451200,762357856097.5,1732124408860,3087218188930,1190792154640,2517207899335.7,3046451525340,5260611772730,3117567873020,264820012430,383459115030
"635",20180710,14167501618300,767826568570.8,1740053645320,3087070412583.7,1210505600620,2536518029200,3035581838564,5279291856720,3119668198810,268379372400,385533506583.6
"636",20180711,13631254893440,741060837800,1710972720240,3067396156950,1202358704570,2510384183410,3011032462947,5228049749220,3111581452940,270458195930,384478801523.6
"637",20180712,13921659488490,749556065185,1732110383920,3101723314030,1201412115920,2543109505150,3042533800800,5301818928490,3138714381130,271022350200,385373854819.2
"638",20180713,13980846049360,748743897510,1739690503590,3115476761700,1208698432610,2547256418935,3028203373640,5310737360580,3122290290850,271564734730,384069894270.1
"639",20180716,13694811783890,739976629025,1734549148580,3117743016420,1207283003140,2525768359100,3065331020017.2,5299948404650,3121521540370,271111057790,381944908696.2
"640",20180717,13687976235540,745569428168.3,1738333887930,3150134795130,1213702705480,2540766741770,3051996256995.4,5335055796770,3119999314530,271398326580,378921031200
"641",20180718,13635343320830,752307205770,1757157873080,3145787667160,1211071019320,2547292844280,3070050111796,5342471325290,3108760665230,270496800840,377701984140
"642",20180719,13481185232310,738382016825,1753119894810,3119344755750,1211053964480,2527792701270,3044053284705.2,5371610643050,3093691958980,273442385080,381875309563.5
"643",20180720,13642672369540,737478461477.5,1744708474870,3111928393650,1222061238960,2533225050180,3071423258823.3,5402318368460,3100080133390,271860189940,378749788103.5
"644",20180723,13644655023660,735643365515,1734165159650,3103315130620,1214163355740,2534454399815,3092977129497.1,5424231219230,3117149775460,270076647380,377380782784.7
"645",20180724,13827467896590,759632354907.5,1745495308520,3119886649010,1218582204610,2567648239960,3115044770970,5416838003720,3168937299760,270839629800,376208595230
"646",20180725,14178462864470,766076289377.5,1770075964110,3168006097080,1227880524020,2582030618320,3130417810955.9,5497190167260,3178249891080,270193683100,380039156810
"647",20180726,13991986578530,764705757307.5,1776791865260,3123974597580,1221646069830,2589960684000,3114789700355.1,5474945949840,3087963335217.4,272307848420,380802092434
"648",20180727,13991414295160,770070044007.5,1775726994770,3119576208460,1223919715790,2583161222460,3128054389009.5,5399587772120,3074253060590,271380769240,378137864864
"649",20180730,14230391243350,771822409227.5,1757068211030,3082679264140,1226507389020,2590748223670,3123575843909,5319387596250,3051684811550,270310194780,378367146355.2
"650",20180731,14317280871230,784245394900,1790363167050,3089398089070,1232564161320,2617566902020,3105469790067.6,5333405380230,3071533642570,273237114050,384723513327.8
"651",20180801,14085293738310,768061108600,1766620665130,3084336152970,1222634721220,2612448270460,3084626702590.8,5407516744840,3047398719570,271091146770,387525377970
"652",20180802,13948053295060,753535132595,1761424165760,3102223348310,1227449188440,2603066553010,3060633327322.2,5447742966940,3059686109650,272700064420,385671962560
"653",20180803,13810156268830,758351718345,1761784229610,3094889115650,1236373361120,2620329705490,3082294627520,5469480326580,3078039099440,276497549600,391279189650.9
"654",20180806,13815981027200,753552399520,1762054770530,3093483085470,1236536612350,2627383748290,3062234161360,5463638712650,3098010485630,276059925170,389977565683
"655",20180807,14182362254950,758465510130,1775396823540,3116088633400,1232964429730,2626628088720,3072712544210,5479777942030,3117374880258,275510780560,389235047295.7
"656",20180808,14092482257580,756352147460,1768714852720,3113820500590,1224795896040,2616837499525,3097490119292.9,5509719125070,3122798126228,272671433200,387639122400
"657",20180809,14066233602070,754317769570,1755863471180,3105254621060,1221363236400,2609903478920,3084140037940,5508335368890,3133722333018,273939213530,387898635946.7
"658",20180810,13873934380220,742791384770,1740480132660,3091336068010,1211942062250,2597204332430,3039441321288.4,5452754212570,3108380533968,272890219730,383856344126.7
"659",20180813,13628992824190,737880416590,1731993353830,3075797450830,1208925438720,2593841988090,3002818530563.6,5440838969810,3089259514938,272979234890,384838061497.2
"660",20180814,13731462881040,745491212960,1743038169400,3073043562230,1215568124940,2596187103999.4,3018652354569.3,5472275016790,3109680576058,273739078730,385586107167.2
"661",20180815,13246613699650,719320124292,1729828329980,3031764477610,1219925334390,2601484805590,2978522660114.3,5419732131620,3082898270458,275678672460,389448240844.4
"662",20180816,13291743923350,723133496330.9,1752002494000,3046848399400,1252443351390,2623669172965,2994476065406.9,5450091451060,3099741345290,278187846290,392059841457
"663",20180817,13427318996370,731654703005,1762472287740,3048745204110,1256295686940,2637071670550,2998806075575.3,5462377352540,3110527519970,278777134380,395979648581.6
"664",20180820,13627662173070,736273986795,1771009289250,3068483396400,1250186031400,2649689443090,3008849208030,5452539065020,3124924862010,277425760310,396706067501.6
"665",20180821,13793175012140,730942165030,1783554249270,3084310166280,1247415122610,2653914547450,3023095879385.8,5476115009420,3118668079350,275373202100,392558038200
"666",20180822,14120346935950,736085616775.5,1766825519710,3096177022720,1237485428780,2657293664390,3027593568403.6,5499089021070,3114285834800,273498017210,395671446900
"667",20180823,13877583278880,726502055520,1762336098430,3071407806780,1232258342580,2649733574700,2993783194336.4,5506718029940,3089531902890,273201404510,395305565930
"668",20180824,14439915345010,740859109265,1770552929920,3082842734480,1229372043170,2660981129380,3002274192755.2,5566588267350,3131989020900,274470229580,397945533520
"669",20180827,14755849052610,752431590233.9,1794444873440,3136364328160,1231677719300,2670352983700,3051792907610.1,5611762815860,3170512735500,272273640480,397321381841.5
"670",20180828,14670622788550,754670225712.5,1790838358950,3129997872290,1230923409480,2663512055090,3037550532578.4,5652971075120,3159216540940,270871006830,404796275270
"671",20180829,14905337946430,759479535440.7,1791570873570,3171337951400,1230173684670,2673876674420,3043340392793.8,5750346951990,3182975688790,271948870540,403985928700
"672",20180830,14696113500940,746214844630,1779309164230,3143455095370,1224247773780,2668744795270,3008879973719.6,5724815850470,3171892253800,272153924850,402184079620
"673",20180831,14769474026730,743569858110,1776823895310,3148111311330,1214818652980,2659389003780,2994110660030,5752646602220,3160271006590,270977419570,403951564210
"674",20180904,14635003972710,728481692390,1774807504910,3136174409076,1207949642780,2641116569630,2989914329148.4,5769581807590,3135704456080,271755372400,400772307660
"675",20180905,14108704927770,728893261290,1783128101820,3077058714400,1217872672280,2644487218335,2977301126700,5695495565100,3094317213000,275547412410,403606994890
"676",20180906,14308401861950,721891854020,1792234846910,3053902185460,1215083497290,2641306873530,2954457870097.5,5662608398400,3079675602620,277923744330,404947302500
"677",20180907,14433557056470,712968265612.5,1785926377090,3050981848655,1207076392220,2645270253570,2941017739830,5661334115740,3079262888350,274153426080,399754941720
"678",20180910,14378596506360,709580579330,1791029597790,3043258742830,1215301063440,2644993693700,2938845497360,5673548105330,3089426192820,275104197980,401949152690
"679",20180911,14820785449940,709205991940,1808653280430,3077305375650,1209251260760,2644602272410,2935093017783.8,5708909998860,3115522106190,273455372770,401495352358.1
"680",20180912,15038127806830,715221254270,1816940407140,3093519977220,1216749217750,2661020173730,2931083361847.5,5680254191950,3103033611700,273123788230,401949845816.2
"681",20180913,15242176669670,718103194500,1826274270780,3107090057040,1216123503350,2687978634000,2949687459606,5731220602300,3123002129450,275892016650,403823732573
"682",20180914,15109319120330,721871538420,1834190950570,3100648058240,1213603272210,2674774500910,2955119177175.7,5753310397490,3117423467580,274170987470,400439809853
"683",20180917,15203893102300,722239344782.5,1836557578680,3047982643350,1221093076230,2672507293931,2948608507120,5671886591610,3093624450180,275499339370,402843185553
"684",20180918,15454131653940,729206246562.5,1851962534170,3076695635070,1219126509380,2678565477310,2949455425455,5700149343720,3110577141380,275286384360,399796247373
"685",20180919,15645739091670,742391513560,1852412978550,3096003359170,1217009450090,2674657851380,3005497644587,5694929087400,3103981855320,269086446600,396173356963
"686",20180920,15335126892650,755649151920,1856654982060,3118266294490,1235116167880,2698247212840,3038559196320,5739855724440,3140848312450,269044115740,399029016824.8
"687",20180921,15170033094600,767143106160,1863082059860,3102901936460,1238041393870,2705892272420,3029066976528.5,5733714159200,3114697961500,270504732910,398489830484.8
"688",20180924,15513300753190,760544869650,1839834714050,3088200501700,1218086854620,2707713121820,3001462986458.5,5775584115220,3112751079490,268314906160,390130262664.8
"689",20180925,15553682469030,770226302390,1834820174190,3117368702450,1210751539510,2704721802708.8,3002552276618,5765579560850,3116620945656.4,264759768440,389978269154.8
"690",20180926,15561496630740,761244919105,1834972604920,3124618290870,1209622444730,2709792223380,2986549681639.7,5750262063500,3127773282376.4,262199737480,385053137067.9
"691",20180927,15896536521910,757845881280,1839060130660,3144126733790,1206338131460,2716035336570,2986448591600,5790296443880,3139730227116.4,264729476200,386067943060
"692",20180928,16136663075640,754237934260,1840598836270,3133634371680,1207058717320,2717783434360,2947298046805.3,5791152623650,3147145377825.6,268378148800,391637424760
"693",20181001,16417416950820,759564055460,1861192942030,3133665698150,1207388879870,2733261882601,2955725756158.9,5836311326490,3145319143545.6,266970571150,388726315265.4
"694",20181002,16265881994930,764201074390,1864533350360,3099189272560,1209919633550,2735135411920,2940915242280.2,5809467361890,3125515874985.6,270041607430,387549106753.8
"695",20181003,16114533126030,762196178672.6,1872885224170,3076488087970,1201019272990,2737203609750,2960446647610,5836467512980,3129405195000,266732900930,383507204050
"696",20181004,15494455716520,758037495987.5,1868083729200,3018496895250,1195396590430,2711454727780,2957554555351,5712675261570,3103684645250,268332907450,380858037883.7
"697",20181005,15441554215970,746604545560,1862076454070,2990894969960,1192946731340,2711139944750,2936092550710,5636654048360,3106300379940,272893608180,381461063078.3
"698",20181008,15225279921870,747808242355,1867256211890,2972652250400,1204638709460,2706520551470,2935489453984.6,5566139623590,3108566188980,275020218830,386505343649
"699",20181009,15360010234770,742195427150,1844217725500,2955595358880,1209390396890,2710798618930,2919424398745.4,5589982867420,3107160771160,275746315620,388564809320
"700",20181010,14925062303750,721781259040,1779472805010,2840590747820,1196169644120,2663497363160,2862116015200,5325186322240,3033557239130,274295644770,383171325970
"701",20181011,14641491735950,717225043205,1740916505700,2812624635910,1170422138820,2597690318950,2793123141700,5267056850780,2996694887680,269073853380,372748860750
"702",20181012,14912166846530,722460031007,1751591079280,2873605453210,1174376702460,2621049625890,2804776929923,5421639291160,3038772900325.8,269154694920,372542282208.1
"703",20181015,15018296156770,721708947730,1751568225820,2846797312560,1179087102000,2618260190920,2788054874853,5319169220310,3022612212320,270308333740,374269035331.8
"704",20181016,15344415807600,732167989421,1782579032900,2919464362063,1194592952720,2687589909340,2817913890252.1,5485114028310,3087787806580,272824027530,380908968291.8
"705",20181017,15138248420530,729191670041,1767382210340,2909008155220,1199775580960,2698753153400,2820712403115.1,5451098651730,3090028534970,271824469340,379904709547.6
"706",20181018,14751293996490,713942330771,1739634900010,2837630098610,1195379735650,2681454259120,2758101491981.1,5321986650760,3052343808910,272558253690,380358845282.3
"707",20181019,14722874793140,708880188610,1735194713910,2829147547810,1228468963240,2681380723238,2771946635748.3,5330390977240,3058047513900,277136365980,383414912251.8
"708",20181022,14849410725850,714055756930,1727755624440,2859856619120,1220631082250,2665598304168,2743357683298.6,5373297405930,3049117853920,275820421740,378105705939.2
"709",20181023,14355592808270,698788948590,1699598939960,2856634903910,1227459444300,2659208327930,2718297420341.6,5334652657580,3034453285920,274171091700,380443667525.6
"710",20181024,13795643938650,675293952780,1641104228040,2743850408440,1238165220240,2582429679790,2651761393434,5101940554250,2916392084820,282474846150,386367824230
"711",20181025,13953130571270,681977041160,1649926163950,2845283836590,1230493994480,2614188279010,2692464505159.1,5272486076710,2972722580100,278174806050,390288072110
"712",20181026,14111456482810,681559514610,1634815666330,2759870716835,1216266474260,2590570507600,2660037088303.1,5177344594430,2893033077840,274015240520,380628441814.3
"713",20181029,13752209594330,676589728570,1601070212560,2678226811275,1228857291640,2603401182810,2689755965212.2,5078771738730,2848159632040,278350272200,386409696480.3
"714",20181030,14134728029780,684905504260,1631771930110,2708449508678.5,1245347613000,2627015047910,2718335926974,5158228964730,2899451875440,279619054020,391928166047.7
"715",20181031,13966381025890,700953940097.3,1643728140780,2772333373660,1231456553080,2627252251980,2755113958634.7,5267534894500,2962158653760,275982303620,386833732547.7
"716",20181101,14105435751630,772835713675,1664049642880,2856943567555,1238762793820,2652341887070,2773316706745.1,5333790363280,2981298387020,273370249130,388779968417.7
"717",20181102,13979214743060,767937155355,1659149278570,2834170984852.5,1241794422680,2629988621370,2789458299830.6,5215403607080,2941098679830,272285506130,385320694810.5
"718",20181105,14340443343560,771581316650,1668046054060,2814477794140,1258352997090,2661752702190,2787983885522.2,5198667444400,2936771699020,275790969080,392270523680.5
"719",20181106,14479329757200,772244441410,1685449702870,2837146291675,1262037727650,2655627015680,2792949059748.5,5229244549410,2957808190930,277523971270,395028050790.5
"720",20181107,14677170220540,785355816570,1713511568760,2936078561900,1268980481980,2721588454290,2828872052954.9,5370590602930,3002267937180,281516558430,399409609840.5
"721",20181108,14371175894450,778688625060,1708350871900,2912066131370,1267396859400,2730471371520,2823607184764.6,5326794802520,2990563205260,281114672320,398634839610.5
"722",20181109,14101190307820,763998550330,1692421981950,2866870402230,1276146585200,2728076257180,2789081036473.7,5245460508270,2938328084050,284440239680,399458732860.5
"723",20181112,14039197937880,758103182730,1655863344190,2791878401030,1266747198750,2705864438310,2736790068184.2,5061191358320,2918181295190,287117927910,400393393398.7
"724",20181113,13478129560500,754424903030,1662992789990,2799845165070,1264622794320,2695448906450,2773456931772.7,5075444224540,2934229960066.6,288466924790,401088202040
"725",20181114,13623254345950,745979518480,1657097089490,2798194204970,1263749657910,2674219300550,2757209140985,5031257714020,2954779719716.6,286861545410,400712725960
"726",20181115,13824602682540,756477713230,1673801696090,2825035040920,1260817839880,2683626033480,2802676777818.4,5151665064880,2984368116200,287751630890,396877812670
"727",20181116,13995788102520,768292302205.8,1673909911230,2803911011380,1263993590150,2710473943130,2801595857985.2,5097156604380,2984314426920,288840447230,402192725640
"728",20181119,13798539329450,762693237125.8,1647006551050,2724509189230,1263253528160,2707888588300,2791444417380,4915413411360,2917291701820,291196773790,403488354960.3
"729",20181120,13176850218640,740708363875,1609975229310,2675989972400,1237347060820,2680614760440,2731539028656,4811103497730,2884785248440,289403580130,398923672955
"730",20181121,13475785933710,748401597845,1619282205280,2708946659510,1228748735610,2662593256770,2758821002670,4844867036380,2898135249070,284298295820,398650321625
"731",20181123,12960358426920,726427032205,1613523267700,2695058604330,1232777697380,2662281364120,2740117554740,4800666904620,2878019973350,284893924230,397369065690
"732",20181126,13373130517120,725818467295,1625511000800,2777832196730,1234616548170,2675856431040,2803956650460,4911742509520,2949469290810,285763957810,397020303470.3
"733",20181127,13327840525750,718977903085,1629581371280,2781801755270,1240283553340,2700185030180,2797973536552,4919590480750,2950535511160,287786958080,400273711620.3
"734",20181128,13477246667830,734663106875,1669177142300,2863337055150,1256892189260,2756627569150,2849328694640,5093380288150,3004161533640,287439579290,404075927080
"735",20181129,13573380628600,729526423700,1669854190030,2847621292480,1253251416030,2774249968930,2829750871390,5052592590630,2990998582060,287564455710,404629124250
"736",20181130,13734020579130,729448109360,1685819827390,2879983244270,1267965875890,2808174426210,2829423870049,5087149271430,3026821340420,292451139180,408436460080
"737",20181203,14195887308520,754575208630.8,1706421293720,2950661424070,1258020043260,2781777436180,2860792245059.8,5204541351250,2997880198810,294237689310,410306274580
"738",20181204,14010109710440,739544449450.8,1632535577550,2842862527750,1241960124660,2737688167420,2773368504280,5011985913130,2925753811420,294713286770,406103595180
"739",20181206,13536393255460,723863474897.5,1624627257010,2853849738040,1233383121140,2722942609130,2721283467622.1,5002753318230,2961719566010,293647000660,416430004330.2
"740",20181207,13416194136560,712485181770.8,1584884043750,2782682800865,1219943469520,2671590845090,2683058289692.1,4852161723930,2929941836720,294932832270,410925376330
"741",20181210,13251997479830,713339303430,1591554356810,2784685847560,1223449896860,2677849789400,2635506146498.7,4910030773760,2940359442370,295902928520,408479844902.7
"742",20181211,13281349670190,720734752390,1580444740210,2789670350080,1228608321260,2682228578820,2620222284212.2,4921922373830,2929708719520,296509695710,409379465720
"743",20181212,13272016078750,731960008802.5,1589685059030,2817611723370,1227373479820,2702610139810,2661609363564,4971823534470,2961664267810,293647405520,401362865415.6
"744",20181213,13561705574390,736843433810,1591125540960,2815504351870,1236627968580,2714681268705,2663443125230.3,4985407017280,2962645581950,296131752300,402442129752.5
"745",20181214,13210565405090,722718328899,1564855972680,2757224431100,1220157037800,2629679485010,2641756414320,4860575972350,2908621542580,296017140430,402005946710
"746",20181217,12957064498030,725822575930,1535651735480,2680555003960,1195365908840,2581630305740,2620465709220,4767862209950,2871820704430,286761684370,387184297804.9
"747",20181218,12507493536630,729905881810,1546887982280,2691690351030,1185062498980,2564142470560,2623150868390,4816874435770,2889755009710,286053427720,390652121914.9
"748",20181219,12311458615330,704024887770,1517495517770,2636452990960,1172268628720,2549466453380,2592847295360,4733408471840,2862251821580,285046314490,387004279930
"749",20181220,12062445522000,700271615985,1490230998940,2587753006670,1153272843040,2539205475190,2593530572949.4,4644714012010,2837789788010,286239069840,382890519990
"750",20181221,12036282107140,699567196060,1460115525780,2510655580710,1144032211440,2515644963677.5,2538559393430,4520499616110,2764529759400,285644975090,376879436924.7
"751",20181224,11753292944360,684621386140,1413877170240,2457891071910,1115143475780,2454138900840,2507098194030,4408730817160,2709220780720,273485801420,362403452480
"752",20181226,12322235214140,710928808537,1480829270280,2598041118910,1148953572580,2547258672120,2588765447525.1,4664542527290,2829029670880,277562319460,373878023790
"753",20181227,12173919167360,714191334865,1498446380510,2608553712310,1160185096180,2566715762380,2587910944490,4689866205470,2841908512515,280171030680,374629101523.7
"754",20181228,12113698135770,715031755233.8,1496462179390,2623023709270,1159326623980,2576082421070,2595927595790,4689513981100,2838176843160,280520624690,376154088190
"755",20181231,12191373083100,720108333550,1511375371010,2634586846510,1164595807560,2606616987880,2610187521953.6,4715319170380,2851846676920,280310287760,376636894300
"756",20190102,12161427538070,718960308360,1518077847740,2651467939030,1160547287800,2568528070950,2625629418970,4707208090700,2866321154860,282668498030,367081209450
