Date,Communication,Consumer_dis,Consumer_staple,Energy,Materials,Utilities,Real_estate,IT,Industrials,Healthcare,Financials
2/8/17,91.189072,129.551743,129.929092,93.214264,112.891701,101.05468,75.555565,126.308456,116.723503,127.584915,57.1777
2/9/17,91.780289,130.572891,130.580612,94.226036,113.170341,100.365532,75.737579,126.922493,117.743011,128.416763,57.94455
2/10/17,92.371498,131.273132,130.552277,94.947411,114.111885,101.036064,76.274521,127.22464,118.637459,128.513489,58.107502
2/13/17,91.761505,131.389832,130.590057,95.041069,115.091881,101.445831,76.301834,127.926399,119.589645,129.306656,58.711388
2/14/17,91.761505,132.090073,130.675034,95.415817,115.111099,100.738037,75.901398,128.384506,119.65699,130.4384,59.401543
2/15/17,91.54567,132.916672,131.808151,95.031708,115.207184,100.505203,75.646584,128.949829,120.339851,131.840988,59.813725
2/16/17,91.761505,132.138687,131.74205,93.710785,115.111099,101.473755,76.092514,129.125275,120.339851,131.589462,59.75621
2/17/17,92.57798,132.58606,132.563568,93.120598,114.774826,101.492386,76.238136,129.505386,120.426407,131.850647,59.708286
2/21/17,93.422585,133.412704,133.791092,93.813835,115.601112,102.554062,77.211914,130.275391,121.061195,132.38266,59.967094
2/22/17,93.63842,133.480789,133.69664,92.25872,115.533836,102.93589,76.957092,130.441071,120.628372,132.092453,60.053368
2/23/17,93.441338,132.265121,133.847717,92.624084,114.486603,103.997559,77.357544,130.138931,119.772385,132.798584,60.120457
2/24/17,93.150414,132.858353,134.348175,91.584198,114.515434,105.394501,77.721565,130.4021,120.310982,133.582077,59.679527
2/27/17,93.05658,133.14035,133.71553,92.511642,114.409744,104.872978,78.131104,130.431335,121.032349,134.501007,59.928753
2/28/17,91.723969,132.138687,133.894943,92.155663,114.32325,105.813583,77.594162,129.632065,120.234062,133.95932,59.737038
3/1/17,92.502884,133.432175,134.518158,94.113625,116.609924,104.966103,77.357544,131.454742,122.398094,135.526337,61.337822
3/2/17,91.742752,133.237656,134.442612,93.13932,115.063072,105.692528,76.938896,130.480072,121.118912,135.08136,60.408028
3/3/17,91.320442,133.004242,133.904373,92.83017,115.187965,105.36657,76.638565,130.704254,121.21508,135.710129,60.618908
3/6/17,90.51339,132.498505,133.37558,93.036263,114.313675,105.105804,76.292732,130.460571,120.811134,134.994324,60.254658
3/7/17,89.143242,132.119232,133.092316,92.230598,113.420135,105.031303,75.928696,130.56778,120.301376,133.949646,60.024593
3/8/17,88.683403,132.58606,132.799606,89.73864,113.420135,103.485344,74.527168,130.723724,119.830093,134.452637,59.986263
3/9/17,89.161995,132.420715,133.03566,90.150848,112.843658,103.233902,73.407753,130.645767,119.185692,135.274857,60.130047
3/10/17,89.471695,132.712479,133.668304,90.150848,113.372093,104.062752,73.180229,131.318298,120.041687,135.652069,60.130047
3/13/17,90.119225,133.072311,133.68721,90.244537,113.910126,104.388702,73.362251,131.493713,120.060936,135.700439,60.168392
3/14/17,89.293404,133.14035,133.479462,89.129707,113.122284,104.165207,73.34404,131.133072,118.974106,135.091034,60.101292
3/15/17,90.67292,133.879547,134.508698,91.068932,115.101494,105.999855,74.827492,131.971298,120.484108,136.735413,60.034191
3/16/17,91.020149,134.122665,134.584244,90.525581,114.53463,104.919556,74.681862,132.33197,120.041687,135.623077,60.293003
3/17/17,91.658279,134.21991,134.546478,90.497475,115.130333,105.580772,75.027702,132.35144,120.512978,134.868561,59.775383
3/20/17,91.630135,133.850357,134.612564,90.385056,115.428162,104.8078,74.964012,132.526871,120.224426,134.733139,59.200245
3/21/17,90.729218,132.012253,134.348175,89.532547,113.112686,106.120911,74.636368,130.392319,118.195038,133.272552,57.417347
3/22/17,89.546783,132.109528,134.263214,89.420128,113.458557,106.521378,74.595116,131.376755,118.522049,133.514389,57.292728
3/23/17,89.368477,132.48877,133.970505,89.120331,113.958168,106.335106,75.145157,131.05513,118.483597,133.001694,57.446095
3/24/17,89.574814,132.676056,133.755829,88.748947,112.812866,106.807411,75.062637,131.146011,118.101028,133.315186,57.414387
3/27/17,88.846016,132.900452,133.584839,88.456718,113.102325,106.347328,74.384277,131.243759,117.724266,133.78093,57.154938
3/28/17,88.770302,133.953979,134.031296,89.776421,114.375946,106.450615,74.705132,132.152649,118.970474,133.839188,57.942886
3/29/17,89.432823,134.588043,134.259247,91.001839,114.404907,106.084419,75.126823,132.465378,119.086411,133.936218,57.69305
3/30/17,90.095367,134.948975,133.888794,91.303482,114.694374,105.417732,75.264343,132.602203,119.801285,134.023544,58.509823
3/31/17,89.792496,135.07579,133.584839,91.162079,114.761909,105.755768,75.713531,132.55336,119.530792,133.742126,58.106243
4/3/17,89.593742,134.490494,133.394882,90.92643,114.182983,105.690033,75.933556,132.162415,119.009125,133.596588,57.846794
4/4/17,91.089165,134.188095,133.59433,91.623978,114.607529,106.028061,75.933556,132.084244,119.144363,133.431595,57.789139
4/5/17,90.701111,133.749115,133.413879,91.143242,114.182983,106.638397,76.043556,131.605331,118.767601,132.926987,57.337505
4/6/17,90.795776,134.40271,133.470871,91.916206,114.781212,106.516335,76.44693,131.663971,119.192673,133.227814,57.683441
4/7/17,91.240608,133.992996,133.736847,91.567406,114.925934,105.999916,76.556938,131.576004,119.395538,133.451019,57.500866
4/10/17,91.477226,134.431992,134.154755,92.378067,114.877686,106.150154,77.033638,131.507614,119.733673,133.276321,57.356731
4/11/17,91.836891,134.52948,134.249725,92.340378,114.983826,106.168915,77.565353,131.048264,119.98484,133.024048,57.318298
4/12/17,92.130295,133.846695,134.734131,91.755943,113.295296,106.901314,77.427849,130.373947,118.303894,133.024048,56.78019
4/13/17,91.581352,132.988266,134.107239,90.040337,112.079567,106.450615,77.253654,129.885254,117.328178,132.897888,56.040283
4/17/17,92.527817,134.149094,134.971603,90.181755,112.803223,107.023376,78.188736,131.116684,118.555077,133.237518,56.943539
4/18/17,92.556221,134.324646,135.617493,89.342804,112.812866,107.19239,78.399582,131.087372,118.371521,131.946884,56.53035
4/19/17,92.821228,134.588043,135.095078,87.947708,112.851463,106.431824,78.289574,131.106903,118.603363,132.412643,56.463085
4/20/17,92.622467,136.012222,134.838638,88.249359,114.327721,105.981133,78.298752,132.436066,120.013824,133.208389,57.308689
4/21/17,91.524551,135.778152,134.487183,87.910004,114.26017,106.516335,78.014549,132.338318,120.05246,132.470901,56.905109
4/24/17,91.874748,136.607285,135.712479,88.353035,115.717133,107.032768,77.152809,134.097519,121.685112,133.742126,58.067802
4/25/17,92.688713,137.680359,136.263382,89.305099,117.347771,106.995209,77.473686,134.928207,122.467606,134.499054,58.529041
4/26/17,93.426971,138.470474,135.285034,88.984604,117.222328,106.751076,76.896133,134.615494,122.371017,135.158951,58.625126
4/27/17,92.726585,139.065506,135.07608,87.900566,116.894264,107.013992,76.69445,135.446198,122.419312,135.624725,58.346466
4/28/17,91.761177,138.402222,135.028595,87.975983,116.016235,106.460007,75.896881,135.651459,121.752731,135.983795,57.712269
5/1/17,91.231155,138.558273,134.344711,87.796875,115.977646,105.934166,76.346085,136.863312,121.482239,136.313736,58.038975
5/2/17,91.458313,138.616806,133.489838,87.231308,115.910103,106.0187,76.217743,137.136963,121.984589,136.517502,57.914059
5/3/17,89.413902,137.875427,133.499359,87.495232,114.636475,105.596146,75.200172,136.892654,121.926628,135.906158,58.288818
5/4/17,87.634521,137.582764,134.439682,85.60054,114.713661,105.906006,74.833466,137.088074,121.965263,136.68251,58.442558
5/5/17,88.855484,138.470474,134.819656,87.26902,116.209221,106.553894,75.53936,137.723343,122.622185,136.663086,58.336857
5/8/17,89.376045,138.470474,134.734131,87.844017,115.225052,106.469376,75.007652,138.182693,122.206787,135.566483,58.288818
5/9/17,88.912277,139.416718,134.192734,87.0522,114.578583,105.539818,74.604286,138.475891,122.332375,135.818832,58.01976
5/10/17,88.760826,139.14357,134.458679,88.33419,115.20575,105.840279,75.190994,139.013412,122.023224,135.605331,58.173504
5/11/17,87.492546,138.26564,134.515686,88.136246,114.896988,105.990509,74.815132,138.827713,121.859001,135.663589,57.808361
5/12/17,88.079376,137.885193,134.192734,87.834595,114.626823,106.488167,74.512611,139.208878,120.999214,135.527679,57.520081
5/15/17,88.145615,137.914474,134.734131,88.485016,115.697838,106.957649,74.732628,140.147079,121.6175,136.333145,57.981323
5/16/17,88.050957,137.368164,134.468201,88.098518,115.881165,106.056229,74.228416,140.92897,121.51123,135.925583,58.067802
5/17/17,86.356781,135.036758,134.16423,87.212448,113.440033,106.403648,74.530952,136.873077,119.057419,133.984756,56.328556
5/18/17,87.104492,135.787888,134.145233,87.118187,113.247055,106.704117,74.943474,137.537659,119.144363,134.634903,56.501518
5/19/17,87.814354,136.607285,134.886139,88.315338,114.279465,107.107887,75.346855,138.319504,120.69973,134.94545,56.924324
5/22/17,88.353844,137.436478,135.731476,88.079681,114.356651,108.084412,75.640205,139.736588,121.540192,135.314224,57.126114
5/23/17,88.382233,136.812149,135.978439,88.239922,114.742607,108.384872,75.704369,139.853882,121.868668,135.818832,57.606567
5/24/17,88.022583,137.319397,136.586319,87.778038,115.2733,109.089088,76.318588,140.538025,121.868668,136.206985,57.558521
5/25/17,88.429565,138.470474,137.441177,86.081291,115.157501,110.009285,76.327759,141.671692,122.457954,136.77951,57.673832
5/26/17,88.278122,138.997253,137.821121,86.071869,115.389069,109.924789,75.77771,141.671692,122.573891,136.488403,57.625786
5/30/17,88.855484,139.075302,137.707108,84.893585,115.215401,110.187691,75.30101,142.023529,122.361351,136.148773,57.164551
5/31/17,88.950127,139.416718,138.001556,84.412834,115.253998,110.7229,75.346855,141.632614,122.573891,136.653381,56.78019
6/1/17,89.906075,140.889679,139.188889,85.100967,116.788139,111.57737,75.741043,142.326508,123.665527,138.487442,57.57774
6/2/17,90.568611,141.494522,139.606796,83.98864,117.058296,111.812111,76.520264,143.626343,124.303131,139.438477,57.347118
6/5/17,90.341461,141.075027,139.739807,84.196022,116.614464,111.248734,76.190239,143.782684,123.800781,138.924118,57.347118
6/6/17,90.559143,139.962982,139.236359,85.251778,116.595161,111.032768,75.82354,143.548157,122.969971,138.565079,57.058853
6/7/17,89.839821,140.323898,139.217377,83.63987,116.691666,111.361397,76.355263,143.860886,122.738113,139.021179,57.539303
6/8/17,89.877678,139.660568,138.286514,83.375923,117.328476,110.629005,76.171898,144.437515,123.385384,138.953247,58.317638
6/9/17,90.114288,139.075302,138.229523,85.553421,118.688934,110.685333,76.703613,140.430527,123.907051,139.564621,59.432297
6/12/17,91.193291,138.977737,138.106079,86.062439,118.110008,110.488159,77.391174,139.365234,124.390076,139.23468,59.566826
6/13/17,90.843094,139.992233,138.343506,86.863678,119.576622,110.685333,77.565353,140.577103,124.921417,139.681046,59.807056
6/14/17,90.86203,139.962982,139.20787,84.950142,118.119659,111.305061,77.675369,139.76593,124.641251,140.292419,59.893536
6/15/17,90.407707,139.319153,138.799454,84.148903,117.029358,111.943558,78.069565,139.11113,125.211227,140.137161,59.672523
6/16/17,90.436104,139.094788,137.3367,85.506287,117.415314,112.469391,77.867874,138.886368,125.491386,140.350632,59.605263
6/19/17,90.038582,140.236099,137.963593,85.06324,118.438072,112.018677,77.877045,141.12439,126.235245,142.039139,60.095325
6/20/17,88.864952,138.48027,137.403168,83.922661,117.714424,112.009293,77.693695,139.95163,124.824821,142.446716,59.547604
6/21/17,87.833282,138.636322,136.928268,82.452156,116.566216,111.29567,77.537857,140.899612,123.868401,144.426392,59.076759
6/22/17,87.804886,138.519241,136.139893,82.433289,116.768845,110.826187,77.611191,141.114639,123.665527,145.901398,58.75005
6/23/17,88.136154,138.636322,136.168396,83.14222,117.367065,110.459991,77.880516,142.043076,124.100273,145.95961,58.509823
6/26/17,88.457962,139.007019,136.823776,83.075783,117.646866,111.267509,78.435806,141.280777,124.206535,145.561768,58.81731
6/27/17,87.596672,138.051041,135.579483,82.9524,116.94252,110.03746,77.732422,138.905914,123.327431,143.960602,59.134422
6/28/17,88.407753,139.389557,136.112411,83.512321,118.345016,109.078171,77.917542,140.715195,124.541992,144.980972,60.032005
6/29/17,87.463074,138.18605,134.533737,83.711601,117.259468,108.236214,77.029068,138.225693,123.581573,143.656784,60.418053
6/30/17,87.625282,138.91011,134.92601,83.986824,117.860397,108.094292,77.029068,138.039474,124.571091,143.491257,60.369801
7/3/17,88.150108,138.665497,134.82077,85.761459,118.887802,107.555046,78.010078,136.922134,125.337479,143.841766,61.180519
7/5/17,87.568031,138.127335,134.52417,83.863457,118.441933,107.167183,76.90873,138.333527,125.589699,144.75705,61.315636
7/6/17,86.451599,136.571609,133.768311,82.876488,117.870094,106.930664,75.464966,137.088745,124.357666,142.741531,60.813766
7/7/17,86.298943,137.706604,133.80658,82.686676,118.490417,107.195549,75.890694,138.882385,125.288948,143.627563,61.151573
7/10/17,86.19397,137.872955,132.868927,83.094757,119.207649,106.930664,75.196564,139.891891,125.50238,143.130997,61.093658
7/11/17,85.296997,137.765335,132.419235,83.531288,119.236717,106.84552,75.113274,140.430969,125.482986,143.160217,60.717255
7/12/17,85.640518,138.733963,133.184662,83.834984,120.467674,107.810493,76.03878,142.352005,126.259056,144.163132,60.813766
7/13/17,85.316101,138.880753,133.299484,84.290497,120.496742,107.365837,76.159088,142.695038,126.191154,144.240982,61.122616
7/14/17,85.802742,139.311264,134.22757,84.717552,121.000755,107.895622,76.890236,143.861374,126.656822,145.097824,60.862026
7/17/17,86.213051,139.565659,134.39978,84.679588,121.378769,108.340263,77.510315,143.949554,126.676208,144.688904,60.775158
7/18/17,85.506935,140.094009,134.438049,84.167137,120.855377,108.633553,77.343719,144.635651,126.326981,144.698608,60.63039
7/19/17,86.069931,140.837631,134.973877,85.571663,122.183235,109.144394,77.926781,145.507965,126.695625,145.701508,60.755859
7/20/17,86.995506,140.671295,135.059967,85.135117,121.28183,110.033669,77.565834,145.645187,126.142662,146.665466,60.784809
7/21/17,87.348557,140.671295,135.356583,84.356934,121.058914,110.913483,77.510315,145.331528,125.783737,146.59729,60.726898
7/24/17,86.403908,140.328857,135.012131,84.081718,120.942596,109.976921,77.362221,145.90979,125.424767,146.782318,60.939236
7/25/17,86.938255,141.307297,136.074173,85.324921,122.231697,109.532265,77.464035,145.733368,125.453903,145.720993,61.730656
7/26/17,87.863846,141.307297,135.873245,85.400841,121.320602,110.364792,78.000839,145.998032,125.347176,145.204941,61.257732
7/27/17,90.182579,142.1194,136.954407,86.207481,120.758438,110.676979,78.093376,144.67485,124.774811,143.909927,60.968185
7/28/17,89.590965,141.199661,135.863663,85.979721,120.196289,110.506691,77.880516,144.469009,124.959122,144.649918,60.929581
7/31/17,89.476456,141.033325,135.76799,86.150551,119.575974,110.960793,77.982315,143.743744,124.803909,144.348083,61.325294
8/1/17,90.087158,141.385559,135.57663,85.979721,119.682579,111.518944,78.333992,144.508255,124.512878,143.793076,61.778912
8/2/17,89.619598,140.857208,135.471375,85.628593,119.740738,111.831139,77.621376,144.704254,124.881516,143.501007,61.778912
8/3/17,89.104317,140.61261,135.232193,84.347435,118.790855,112.219032,77.464035,144.302414,125.356873,143.70546,61.508667
8/4/17,90.421127,140.778946,134.849472,84.859901,119.333656,111.916283,77.723183,144.508255,125.744904,143.530212,61.885082
8/7/17,90.74556,141.062683,135.825394,84.02478,119.479027,112.22847,77.63987,145.390335,125.706116,143.870987,61.836819
8/8/17,90.325706,140.945251,135.308731,83.79702,118.403175,112.663658,77.269676,145.204132,125.395683,143.169922,61.730656
8/9/17,90.106232,140.387558,135.45224,83.834984,118.277176,112.086578,77.010544,145.066895,125.250168,143.189407,61.614838
8/10/17,89.476456,138.166489,134.878189,82.876488,116.84269,112.370384,76.455254,141.979538,123.50396,141.076523,60.514568
8/11/17,89.63868,138.919876,135.021698,82.420959,116.697304,111.717613,75.983253,143.096878,123.64949,141.777588,60.176773
8/14/17,90.621513,139.849411,135.701004,82.079315,117.792542,112.446075,77.251167,145.409927,124.98822,142.61496,61.045399
8/15/17,89.610046,138.655701,136.313339,81.728195,117.841011,112.90963,77.019791,145.694153,124.629295,142.790222,61.161217
8/16/17,89.791344,139.16449,136.71524,80.912048,118.878113,113.392113,77.325211,146.194046,124.794212,143.150452,61.026096
8/17/17,87.930634,136.972778,135.480972,79.773247,116.958992,112.512299,76.843948,143.292892,122.611481,141.281006,59.916187
8/18/17,87.548943,136.307434,135.021698,80.295197,117.03653,113.183975,76.066544,143.253693,122.16523,140.794174,59.877579
8/21/17,87.739792,136.542267,135.55748,79.744781,117.017151,113.562393,76.880974,143.087082,122.233139,141.368622,59.694202
8/22/17,88.55088,137.912048,135.796692,80.390106,118.519485,113.884041,76.658859,145.194336,123.571884,143.150452,60.302242
8/23/17,89.075699,136.93364,135.299164,80.760216,118.451645,114.243546,77.445526,144.929672,122.533875,142.069687,60.176773
8/24/17,89.075699,136.67926,133.529099,80.750717,118.335327,114.243546,77.20491,144.91008,122.174934,142.595459,60.215378
8/25/17,89.457367,137.041275,133.835312,81.263184,118.693954,114.574654,77.575104,144.812073,122.766701,142.478638,60.369801
8/28/17,89.543243,137.139114,133.452576,80.788681,118.984726,114.707115,76.982773,145.184525,122.824905,143.510727,60.060955
8/29/17,89.44783,136.874924,133.873535,80.693779,118.548553,114.574654,76.899467,145.772583,123.678581,143.763885,59.761761
8/30/17,89.218834,137.775101,134.01709,80.750717,119.391808,114.082718,77.334457,147.125153,124.183037,144.552582,60.032005
8/31/17,89.266525,138.665497,134.103195,81.348595,120.380432,114.177315,77.778709,148.213089,124.833,147.084137,60.089905
9/1/17,89.924934,139.379745,134.619843,82.145744,121.320602,113.969193,78.047096,148.10527,125.172554,147.162018,60.350502
9/5/17,88.98027,138.733963,134.801636,82.563324,120.02182,114.205704,77.834229,146.850708,123.862915,146.490173,58.93174
9/6/17,87.663452,139.438431,135.24176,83.929878,120.283516,113.694839,78.037849,147.076141,123.998726,147.162018,59.057209
9/7/17,85.735954,138.401306,135.567078,83.929878,120.564606,114.54628,78.537628,147.762222,123.959923,148.457031,58.053448
9/8/17,85.296997,137.970795,134.744247,82.971382,120.525818,115.019295,78.602402,146.586075,124.561378,149.080185,58.62289
9/11/17,84.85807,138.773117,135.595749,83.806511,121.940918,116.08831,79.32428,148.78157,125.550896,150.190186,59.665241
9/12/17,86.089012,139.565659,135.815811,84.404388,122.793869,114.158401,78.389534,149.046173,126.33667,150.579651,60.437363
9/13/17,86.318031,140.485397,135.901947,85.609612,122.687248,113.515091,78.185921,148.771729,126.152359,149.985672,60.543526
9/14/17,85.984047,139.996185,135.614914,86.06514,122.929558,114.574654,78.833771,148.369888,126.588928,150.1707,60.321541
9/15/17,86.909637,139.771118,135.968918,86.188507,123.065247,114.697632,78.981842,148.791367,127.161278,149.771515,60.553181
9/18/17,87.148178,139.379745,136.121979,86.66301,123.947273,113.666466,78.556114,148.948181,127.976143,149.82019,61.190174
9/19/17,88.789421,139.252579,135.748856,86.881279,124.451271,113.373192,78.037849,149.457825,128.19928,148.583618,61.595535
9/20/17,88.694008,139.722183,134.600693,87.65947,125.10067,112.521751,77.824982,148.712921,129.091782,148.924408,62.000893
9/21/17,88.178741,139.389557,133.270767,87.593048,124.800194,112.474449,77.676895,147.879837,129.460403,148.194107,62.174614
9/22/17,89.01844,139.63414,132.955048,87.982124,124.42218,111.679787,77.12899,147.997437,129.867859,148.203888,62.213219
9/25/17,89.44783,139.350388,133.883102,89.46257,124.519127,112.682579,77.577789,145.978409,130.032776,147.843597,62.155315
9/26/17,88.999352,139.497177,134.179749,89.348686,124.170189,112.483902,77.708687,146.458664,130.052155,147.463867,62.145668
9/27/17,89.259323,140.318222,133.334061,89.692444,124.387383,111.208725,77.007439,148.23671,130.554947,147.683716,63.052364
9/28/17,89.134163,140.220016,133.391769,89.826881,125.20546,111.561615,77.531029,148.452927,130.506241,147.967026,63.188137
9/29/17,88.835655,140.779831,133.305191,89.85569,125.166504,111.380402,77.68998,149.386642,130.818008,148.777939,63.382088
10/2/17,89.278587,141.221786,133.170502,89.788467,126.802666,111.742844,77.577789,149.809265,131.802139,150.380219,63.905743
10/3/17,90.944374,141.712875,133.199356,89.721252,127.46492,111.342255,77.465599,150.192581,132.445206,150.360672,64.10939
10/4/17,91.329536,142.331619,133.728516,89.634834,127.387009,112.420013,77.858292,150.104141,132.338043,150.946884,63.828167
10/5/17,91.117691,143.097687,134.219162,90.047714,128.05899,112.362785,78.138794,151.51947,132.562149,151.171585,64.429398
10/6/17,90.549599,143.205704,133.055054,89.10672,127.854462,112.26741,77.886345,151.98143,132.552383,151.044601,64.468201
10/9/17,90.097038,142.528046,132.487427,89.37558,127.718117,112.410477,78.073357,152.315598,132.045731,149.950348,64.216057
10/10/17,90.472565,142.439651,133.757355,89.442795,127.669434,113.488228,78.307106,152.413895,132.260101,150.175049,64.516678
10/11/17,90.097038,142.508408,133.920914,89.663628,127.766815,113.936493,78.568901,153.033096,132.20163,150.487701,64.429398
10/12/17,88.614197,141.536102,134.527023,89.250748,128.078476,114.546898,79.073814,153.151047,132.805725,150.331375,64.031799
10/13/17,88.152023,142.007523,134.806046,89.231552,128.779694,113.793427,79.27951,153.848877,132.493927,149.84288,63.944546
10/16/17,88.354225,142.223572,134.892624,89.433189,128.643356,113.545464,78.886803,154.261688,132.718048,149.354355,64.35183
10/17/17,88.046104,142.321823,134.296143,89.442795,128.166153,114.16539,78.980309,154.183075,132.25032,151.054367,63.993015
10/18/17,87.87278,142.11554,134.142181,88.713036,127.932381,114.070015,78.896164,154.713806,132.493927,151.259521,64.332436
10/19/17,88.200157,142.095901,133.449493,88.376968,128.399872,115.16684,78.662407,154.202713,132.708298,152.002029,64.458496
10/20/17,88.190529,142.537872,133.266708,88.578606,129.42247,115.262215,78.2136,155.234741,134.179581,152.324463,65.185799
10/23/17,87.51651,141.575363,133.083908,87.839256,129.023163,115.271759,77.914398,154.674484,133.117523,151.855484,64.972458
10/24/17,87.198769,141.997696,132.641357,88.050507,130.074982,115.233604,77.446892,155.175766,133.877502,150.771027,65.389435
10/25/17,86.486214,141.349487,132.28537,87.407158,129.305603,114.766266,77.222481,154.605698,132.523163,150.448608,65.098518
10/26/17,86.852119,141.791428,132.400848,87.685616,130.669052,114.918861,76.586685,155.254395,132.97139,149.00264,65.476707
10/27/17,87.054329,143.490555,131.467621,88.079308,130.201614,115.662804,76.93264,159.215347,133.020081,149.13942,65.544601
10/30/17,85.658142,142.911072,130.188065,88.540192,129.44194,115.634186,76.86718,159.736282,131.821609,147.595764,65.088829
10/31/17,86.110718,143.087875,131.34256,88.895485,129.782806,115.739098,76.857834,160.434113,131.685211,147.664139,64.991852
11/1/17,85.427063,143.078033,131.708145,90.038116,130.435333,115.147774,77.231842,160.375168,131.529327,147.60553,65.098518
11/2/17,83.905701,141.958405,131.323318,89.778862,129.675674,115.491127,77.886345,160.493088,132.279587,147.263565,65.612495
11/3/17,82.846519,142.380722,131.217499,90.105331,129.480896,115.863091,77.68998,161.770798,132.152908,148.631393,65.379745
11/6/17,81.719963,143.294098,129.918701,92.352203,129.052383,115.519745,78.2136,162.498154,132.240601,148.074493,65.360352
11/7/17,81.893272,142.341431,131.025085,92.169762,129.101059,116.797783,78.849403,162.429321,132.182129,148.221054,64.439095
11/8/17,81.748833,142.488754,132.439316,91.718468,129.14978,116.769173,79.242104,163.37291,131.948303,148.523926,64.089996
11/9/17,81.710327,142.763763,132.391235,92.016129,127.835014,116.864532,79.326263,161.918274,130.45752,148.494614,63.828167
11/10/17,81.681435,143.225357,133.709259,91.574432,127.533096,116.34951,79.410416,161.977203,130.623138,147.615295,63.731194
11/13/17,81.286659,143.667328,134.33461,90.883102,128.244034,117.637093,79.812469,161.947739,129.980057,147.722748,63.896042
11/14/17,80.757065,143.794998,134.8349,89.365974,126.929283,119.105881,79.644165,161.662689,129.473404,146.990005,63.905743
11/15/17,81.228882,143.30394,133.459122,88.319359,126.218323,118.047195,78.840057,160.434113,128.771881,146.61879,64.060898
11/16/17,82.596176,144.551239,135.450623,88.002487,127.893433,117.904152,79.49456,162.645584,130.135956,148.318741,64.10939
11/17/17,83.29908,145.356613,135.133148,88.588219,128.146652,117.179291,79.148621,161.819977,129.600037,147.879089,64.080292
11/20/17,84.001984,145.661057,135.133148,88.376968,128.438828,116.845467,78.914864,162.39003,130.311371,147.322174,64.410004
11/21/17,83.924957,146.476242,135.450623,88.530594,129.188721,117.141136,79.503914,164.385254,131.314957,148.631393,64.652435
11/22/17,84.993759,146.623566,135.344772,89.097122,128.974457,117.064827,79.326263,163.95282,131.43187,148.641174,64.400307
11/24/17,85.14782,146.918213,135.267838,89.298767,129.617233,117.226982,79.429115,164.896347,131.43187,149.012436,64.283936
11/27/17,85.45594,146.918213,135.373672,88.194534,128.906311,117.818306,79.055115,164.719452,131.64624,148.963577,64.245155
11/28/17,86.505486,148.695862,136.56662,88.876266,130.230804,118.381035,78.755913,165.132233,133.624191,150.067596,65.835533
11/29/17,87.87278,149.511047,137.413269,89.308365,130.386642,118.457321,78.783958,160.846909,134.70575,150.663574,67.018608
11/30/17,88.248306,150.237839,138.663956,90.729462,130.961243,119.086815,78.905502,162.183624,136.761642,151.914108,67.280418
12/1/17,88.460136,150.198547,138.87561,91.689659,129.967834,118.590851,79.092499,161.289215,135.290375,151.718704,67.396805
12/4/17,89.191925,151.750336,140.27063,91.555237,131.185242,117.942307,78.699806,158.153839,136.323181,149.579086,68.376236
12/5/17,87.400963,150.827118,139.914642,91.142342,130.445068,116.444878,78.045296,158.517502,135.085739,149.207794,67.871971
12/6/17,85.282616,149.972672,140.665085,89.702049,129.539337,116.912224,77.970497,159.529861,135.105209,148.992889,67.648933
12/7/17,85.013023,150.43428,139.452866,90.066933,130.435333,117.093437,78.166847,160.67984,136.254974,149.383667,67.84288
12/8/17,86.274384,151.12175,139.837692,90.8927,130.53273,117.494041,78.568901,161.289215,136.771362,151.064117,68.172585
12/11/17,87.477997,151.504822,139.722244,91.660866,130.649582,118.066284,78.559547,162.576767,136.342651,151.425629,67.988342
12/12/17,88.652718,151.514618,139.568298,91.286385,130.620346,115.977531,78.942902,162.164001,136.508316,151.962967,68.57988
12/13/17,88.980103,151.642303,140.251373,91.180756,130.893082,116.311363,79.073814,162.331055,137.024734,152.480789,67.823486
12/14/17,87.872185,151.89357,139.78241,90.77491,129.402573,116.018219,79.055115,162.180283,136.100876,150.957947,67.328369
12/15/17,88.24247,152.612885,141.177704,90.649284,130.09697,116.489174,79.550667,164.042862,137.187164,152.546478,68.088593
12/18/17,89.236374,154.169754,141.371521,91.518959,132.199707,115.37426,80.07428,165.590027,138.410461,152.732773,68.702606
12/19/17,88.096298,154.0121,141.449005,91.547951,132.101929,113.375107,78.372551,164.712952,138.136459,152.536652,68.390724
12/20/17,88.417854,153.726334,141.284271,92.949104,132.405121,112.577362,77.465599,164.535583,138.74324,152.232697,68.254272
12/21/17,89.021988,154.721573,141.255234,94.920364,132.73761,111.337502,77.165543,164.121658,138.978088,151.99736,68.848808
12/22/17,89.031731,154.366852,141.52652,95.23925,133.187515,111.5009,77.697266,163.924576,138.919388,151.575714,68.692871
12/26/17,89.37278,154.554062,141.768768,96.215218,133.246201,110.924217,78.086563,162.781433,139.124908,151.644363,68.439461
12/27/17,89.129173,154.238724,141.652496,95.838364,133.343994,111.395172,78.342934,163.037643,139.467407,152.026749,68.400475
12/28/17,89.548164,154.701843,141.584656,95.963974,133.999268,112.048744,78.760704,163.185471,139.761032,152.232697,68.683121
12/29/17,88.817375,153.68692,141.507156,95.616104,133.696091,112.05835,78.789192,162.337967,139.330399,151.144272,68.264023
1/2/18,89.28508,155.746338,140.809509,97.336136,135.779266,111.097221,78.494843,164.555283,140.318848,153.026932,68.215294
1/3/18,87.881935,156.534622,140.664154,98.814583,136.669296,110.203369,78.266968,166.270004,140.778824,154.546829,68.42971
